91.4,97.5,72.7,100.0,100.0,-1.71,0.78,9.75,356.81,-9.69,-4.50,0,0
95.4,97.6,72.7,100.0,100.0,-1.70,0.82,9.79,356.81,-9.69,-4.50,0,0
95.0,97.4,72.8,100.0,100.0,-1.72,0.79,9.79,356.81,-9.69,-4.50,0,0
95.8,97.4,72.9,100.0,100.0,-1.70,0.82,9.79,356.81,-9.69,-4.50,0,0
87.5,93.7,71.7,100.0,100.0,-1.71,0.81,9.78,356.81,-9.69,-4.50,0,0
93.0,96.2,71.5,100.0,100.0,-1.70,0.80,9.75,356.81,-9.69,-4.50,0,0
88.7,94.7,69.7,100.0,100.0,-1.69,0.80,9.79,356.81,-9.69,-4.50,0,0
94.9,97.2,72.0,100.0,100.0,-1.70,0.78,9.76,356.81,-9.69,-4.50,0,0
90.6,95.1,70.6,100.0,100.0,-1.68,0.81,9.75,356.81,-9.69,-4.50,0,0
95.0,97.5,72.7,100.0,100.0,-1.70,0.72,9.79,356.81,-9.69,-4.50,0,0
93.8,97.7,72.6,100.0,100.0,-1.71,0.78,9.78,356.81,-9.69,-4.50,0,0
93.8,95.9,71.0,100.0,100.0,-1.70,0.80,9.80,356.81,-9.69,-4.50,0,0
86.7,94.0,72.5,100.0,100.0,-1.71,0.80,9.77,356.81,-9.69,-4.50,0,0
88.7,94.2,70.4,100.0,100.0,-1.70,0.89,9.78,356.81,-9.69,-4.50,0,0
94.5,97.0,72.0,100.0,100.0,-1.68,0.81,9.79,356.88,-9.69,-4.50,0,0
86.9,93.7,69.6,100.0,100.0,-1.63,0.83,9.77,356.88,-9.69,-4.50,0,0
92.9,97.1,72.7,100.0,100.0,-1.74,0.82,9.78,356.88,-9.69,-4.50,0,0
87.0,96.3,72.9,100.0,100.0,-1.74,0.78,9.78,356.88,-9.69,-4.50,0,0
92.5,96.3,71.3,100.0,100.0,-1.71,0.80,9.77,356.88,-9.69,-4.50,0,0
90.2,94.9,70.2,100.0,100.0,-1.73,0.80,9.78,356.88,-9.69,-4.50,0,0
92.9,97.4,71.8,100.0,100.0,-1.69,0.79,9.77,356.88,-9.69,-4.50,0,0
92.8,96.4,72.6,100.0,100.0,-1.69,0.79,9.77,356.88,-9.69,-4.50,0,0
93.9,96.7,72.5,100.0,100.0,-1.69,0.82,9.78,356.88,-9.69,-4.50,0,0
89.4,96.9,72.7,100.0,100.0,-1.71,0.80,9.78,356.88,-9.69,-4.50,0,0
93.8,96.9,72.3,100.0,100.0,-1.71,0.82,9.77,356.88,-9.69,-4.50,0,0
93.3,97.9,73.0,100.0,100.0,-1.72,0.80,9.79,356.88,-9.69,-4.50,0,0
89.1,94.4,69.7,100.0,100.0,-1.71,0.79,9.78,356.88,-9.69,-4.50,0,0
90.6,96.9,73.4,100.0,100.0,-1.69,0.81,9.75,356.88,-9.69,-4.50,0,0
87.9,93.9,72.2,100.0,100.0,-1.69,0.81,9.80,356.88,-9.69,-4.50,0,0
92.2,96.9,72.5,100.0,100.0,-1.69,0.82,9.80,356.88,-9.69,-4.50,0,0
87.9,96.2,73.2,100.0,100.0,-1.72,0.82,9.77,356.88,-9.69,-4.50,0,0
93.6,97.2,72.9,100.0,100.0,-1.71,0.80,9.77,356.88,-9.69,-4.50,0,0
92.6,95.6,70.9,100.0,100.0,-1.70,0.81,9.75,356.88,-9.69,-4.50,0,0
87.0,93.5,71.5,100.0,100.0,-1.71,0.80,9.78,356.88,-9.69,-4.50,0,0
88.9,96.9,73.1,100.0,100.0,-1.72,0.79,9.78,356.88,-9.69,-4.50,0,0
87.7,93.7,71.7,100.0,100.0,-1.71,0.81,9.77,356.88,-9.69,-4.50,0,0
92.6,96.4,72.0,100.0,100.0,-1.68,0.80,9.80,356.88,-9.69,-4.50,0,0
88.3,94.4,69.7,100.0,100.0,-1.69,0.77,9.78,356.88,-9.69,-4.50,0,0
90.6,95.5,70.6,100.0,100.0,-1.69,0.82,9.78,356.88,-9.69,-4.50,0,0
88.7,94.7,69.9,100.0,100.0,-1.69,0.84,9.77,356.88,-9.69,-4.50,0,0
92.6,96.3,72.0,100.0,100.0,-1.69,0.80,9.76,356.88,-9.69,-4.50,0,0
88.2,96.7,72.8,100.0,100.0,-1.70,0.84,9.79,356.88,-9.69,-4.50,0,0
93.3,97.4,72.5,100.0,100.0,-1.72,0.80,9.80,356.88,-9.69,-4.50,0,0
89.8,94.2,69.9,100.0,100.0,-1.70,0.81,9.81,356.88,-9.69,-4.50,0,0
93.7,96.7,71.5,100.0,100.0,-1.70,0.79,9.78,356.88,-9.69,-4.50,0,0
90.7,95.2,70.4,100.0,100.0,-1.71,0.81,9.77,356.88,-9.69,-4.50,0,0
91.9,97.6,73.3,100.0,100.0,-1.72,0.80,9.78,356.88,-9.69,-4.50,0,0
87.9,94.2,69.8,100.0,100.0,-1.69,0.81,9.78,356.88,-9.69,-4.50,0,0
93.7,97.6,72.8,100.0,100.0,-1.70,0.79,9.80,356.88,-9.69,-4.50,0,0
88.3,96.8,73.3,100.0,100.0,-1.69,0.79,9.74,356.88,-9.69,-4.50,0,0
89.4,94.4,69.8,100.0,100.0,-1.70,0.81,9.78,356.88,-9.69,-4.50,0,0
